Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,stimTime,Block
45,274,static conscious control,f42887_e_137,NA,10,2,0.592735004,1,0,1
45,275,static conscious control,f42887_e_194,NA,9,1,0.431120972,1,0,1
45,276,static conscious control,f42887_e_069,NA,10,2,0.552519195,1,0,1
45,277,static conscious control,f42887_e_104,NA,10,2,0.572449198,1,0,1
45,278,static conscious control,f42887_e_183,NA,9,1,0.452367512,1,0,1
45,279,static conscious control,f42887_e_012,NA,9,1,0.477315782,1,0,1
45,280,static conscious control,f42887_e_294,NA,10,2,0.471015811,1,0,1
45,281,static conscious control,f42887_e_051,NA,10,2,0.612832645,1,0,1
45,282,static conscious control,f42887_e_125,NA,9,1,0.397314302,1,0,1
45,283,static conscious control,f42887_e_135,NA,9,1,0.42731785,1,0,1
45,284,static conscious control,f42887_e_044,NA,9,1,0.7586022,1,0,1
45,285,static conscious control,f42887_e_025,NA,10,2,0.492628729,1,0,1
45,286,static conscious control,f42887_e_088,NA,9,1,0.397388946,1,0,1
45,287,static conscious control,f42887_e_124,NA,10,2,0.57125489,1,0,1
45,288,static conscious control,f42887_e_038,NA,10,2,0.55729207,1,0,1
45,289,static conscious control,f42887_e_165,NA,10,2,0.482327518,1,0,1
45,290,static conscious control,f42887_e_230,NA,10,2,0.522232932,1,0,1
45,291,static conscious control,f42887_e_106,NA,10,2,0.46116091,1,0,1
45,292,static conscious control,f42887_e_210,NA,10,2,0.476784253,1,0,1
45,293,static conscious control,f42887_e_275,NA,10,2,0.401015721,1,0,1
45,294,static conscious control,f42887_e_162,NA,9,1,0.607150044,1,0,1
45,295,static conscious control,f42887_e_011,NA,10,2,0.601250664,1,0,1
45,296,static conscious control,f42887_e_102,NA,10,2,0.497382632,1,0,1
45,297,static conscious control,f42887_e_244,NA,9,1,0.562356057,1,0,1
45,298,static conscious control,f42887_e_255,NA,9,1,0.643015651,1,0,1
45,299,static conscious control,f42887_e_114,NA,10,2,0.647373628,1,0,1
45,300,static conscious control,f42887_e_241,NA,10,2,0.561219599,1,0,1
45,301,static conscious control,f42887_e_088,NA,9,1,0.935172753,1,0,2
45,302,static conscious control,f42887_e_159,NA,9,1,0.482236701,1,0,2
45,303,static conscious control,f42887_e_108,NA,10,2,0.542810472,1,0,2
45,304,static conscious control,f42887_e_213,NA,10,2,0.592431451,1,0,2
45,305,static conscious control,f42887_e_220,NA,9,1,0.532928202,1,0,2
45,306,static conscious control,f42887_e_098,NA,9,1,0.372258419,1,0,2
45,307,static conscious control,f42887_e_284,NA,10,2,0.567181494,1,0,2
45,308,static conscious control,f42887_e_157,NA,10,2,0.577178219,1,0,2
45,309,static conscious control,f42887_e_195,NA,9,1,0.487394616,1,0,2
45,310,static conscious control,f42887_e_152,NA,10,2,0.55671731,1,0,2
45,311,static conscious control,f42887_e_149,NA,9,1,0.42206943,1,0,2
45,312,static conscious control,f42887_e_072,NA,9,1,0.431968495,1,0,2
45,313,static conscious control,f42887_e_194,NA,9,1,0.385842109,1,0,2
45,314,static conscious control,f42887_e_060,NA,9,1,0.403078078,1,0,2
45,315,static conscious control,f42887_e_168,NA,9,1,0.477198217,1,0,2
45,316,static conscious control,f42887_e_196,NA,10,2,0.632239827,1,0,2
45,317,static conscious control,f42887_e_218,NA,9,1,0.537395658,1,0,2
45,318,static conscious control,f42887_e_138,NA,9,1,0.422229604,1,0,2
45,319,static conscious control,f42887_e_286,NA,10,2,0.617266822,1,0,2
45,320,static conscious control,f42887_e_095,NA,9,1,0.412997049,1,0,2
45,321,static conscious control,f42887_e_124,NA,10,2,0.472162222,1,0,2
45,322,static conscious control,f42887_e_296,NA,9,1,0.577801809,1,0,2
45,323,static conscious control,f42887_e_071,NA,10,2,0.362028431,1,0,2
45,324,static conscious control,f42887_e_070,NA,9,1,0.381818165,1,0,2
45,325,static conscious control,f42887_e_249,NA,9,1,0.417324546,1,0,2
45,326,static conscious control,f42887_e_270,NA,9,1,0.401117735,1,0,2
45,327,static conscious control,f42887_e_228,NA,10,2,0.512101536,1,0,2
45,328,static conscious control,f42887_e_093,NA,9,1,0.412223237,1,0,2
45,329,static conscious control,f42887_e_281,NA,9,1,0.446548374,1,0,2
45,330,static conscious control,f42887_e_062,NA,9,1,0.402962691,1,0,2
45,331,static conscious control,f42887_e_255,NA,9,1,0.392035401,1,0,2
45,332,static conscious control,f42887_e_227,NA,9,1,0.382051739,1,0,2
45,333,static conscious control,f42887_e_269,NA,10,1,0.872021269,0,0,2
45,334,static conscious control,f42887_e_132,NA,9,1,0.394205681,1,0,2
45,335,static conscious control,f42887_e_013,NA,10,2,0.574215466,1,0,2
45,336,static conscious control,f42887_e_003,NA,10,2,0.583586113,1,0,2
45,337,static conscious control,f42887_e_226,NA,10,2,0.54285557,1,0,2
45,338,static conscious control,f42887_e_006,NA,10,2,0.496610065,1,0,2
45,339,static conscious control,f42887_e_097,NA,9,1,0.512115843,1,0,2
45,340,static conscious control,f42887_e_032,NA,9,1,0.747183503,1,0,2
45,341,static conscious control,f42887_e_209,NA,9,1,0.453136658,1,0,2
45,342,static conscious control,f42887_e_288,NA,9,1,0.454196606,1,0,2
45,343,static conscious control,f42887_e_274,NA,9,1,0.424040659,1,0,2
45,344,static conscious control,f42887_e_207,NA,9,1,0.551681314,1,0,2
45,345,static conscious control,f42887_e_175,NA,10,2,0.742803443,1,0,2
45,346,static conscious control,f42887_e_173,NA,10,2,0.647375805,1,0,2
45,347,static conscious control,f42887_e_005,NA,9,1,0.654287859,1,0,2
45,348,static conscious control,f42887_e_180,NA,10,2,0.462960458,1,0,2
45,349,static conscious control,f42887_e_292,NA,10,2,0.702012874,1,0,2
45,350,static conscious control,f42887_e_248,NA,9,1,0.424269879,1,0,2
45,351,static conscious control,f42887_e_217,NA,10,2,0.544213783,1,0,2
45,352,static conscious control,f42887_e_092,NA,9,1,0.451811102,1,0,2
45,353,static conscious control,f42887_e_223,NA,9,1,0.50282575,1,0,2
45,354,static conscious control,f42887_e_058,NA,9,1,0.402791631,1,0,2
45,355,static conscious control,f42887_e_118,NA,9,1,0.461605043,1,0,2
45,356,static conscious control,f42887_e_268,NA,9,1,0.51290365,1,0,2
45,357,static conscious control,f42887_e_061,NA,9,1,0.442813987,1,0,2
45,358,static conscious control,f42887_e_080,NA,10,2,0.575796368,1,0,2
45,359,static conscious control,f42887_e_043,NA,10,2,0.58293733,1,0,2
45,360,static conscious control,f42887_e_282,NA,10,2,0.524122052,1,0,2
45,361,static conscious control,f42887_e_169,NA,10,2,0.524303686,1,0,2
45,362,static conscious control,f42887_e_054,NA,9,1,0.466532183,1,0,2
45,363,static conscious control,f42887_e_089,NA,9,1,0.492873189,1,0,2
45,364,static conscious control,f42887_e_113,NA,10,2,0.892704866,1,0,2
45,365,static conscious control,f42887_e_083,NA,10,2,0.995285285,1,0,2
45,366,static conscious control,f42887_e_151,NA,10,2,0.501987868,1,0,2
45,367,static conscious control,f42887_e_015,NA,10,2,0.611877821,1,0,2
45,368,static conscious control,f42887_e_086,NA,9,1,0.502848765,1,0,2
45,369,static conscious control,f42887_e_267,NA,10,2,0.521733748,1,0,2
45,370,static conscious control,f42887_e_084,NA,10,2,0.544079424,1,0,2
45,371,static conscious control,f42887_e_121,NA,10,2,0.601704749,1,0,2
45,372,static conscious control,f42887_e_007,NA,9,1,0.525399401,1,0,2
45,373,static conscious control,f42887_e_044,NA,9,1,0.395202804,1,0,2
45,374,static conscious control,f42887_e_112,NA,9,1,0.3928512,1,0,2
45,375,static conscious control,f42887_e_040,NA,10,2,0.556238032,1,0,2
45,376,static conscious control,f42887_e_216,NA,10,2,0.742708272,1,0,2
45,377,static conscious control,f42887_e_190,NA,9,1,0.511813223,1,0,2
45,378,static conscious control,f42887_e_091,NA,10,2,0.441787629,1,0,2
45,379,static conscious control,f42887_e_259,NA,10,2,0.491556652,1,0,2
45,380,static conscious control,f42887_e_185,NA,10,2,0.531467042,1,0,2
45,381,static conscious control,f42887_e_158,NA,9,1,0.572094016,1,0,2
45,382,static conscious control,f42887_e_101,NA,9,1,0.402749022,1,0,2
45,383,static conscious control,f42887_e_260,NA,9,1,0.385194571,1,0,2
45,384,static conscious control,f42887_e_293,NA,10,2,0.54517545,1,0,2
45,385,static conscious control,f42887_e_133,NA,10,2,0.622561584,1,0,2
45,386,static conscious control,f42887_e_271,NA,10,2,0.432695654,1,0,2
45,387,static conscious control,f42887_e_001,NA,10,2,0.534188756,1,0,2
45,388,static conscious control,f42887_e_017,NA,9,1,0.551583344,1,0,2
45,389,static conscious control,f42887_e_290,NA,9,1,0.592707012,1,0,2
45,390,static conscious control,f42887_e_075,NA,10,2,0.543683188,1,0,2
45,391,static conscious control,f42887_e_063,NA,9,1,0.463820421,1,0,2
45,392,static conscious control,f42887_e_059,NA,10,2,0.436343579,1,0,2
45,393,static conscious control,f42887_e_250,NA,9,1,0.475225744,1,0,2
45,394,static conscious control,f42887_e_067,NA,9,1,0.522647518,1,0,2
45,395,static conscious control,f42887_e_030,NA,10,2,0.555217894,1,0,2
45,396,static conscious control,f42887_e_109,NA,10,2,0.526125627,1,0,2
45,397,static conscious control,f42887_e_125,NA,9,1,0.405426882,1,0,2
45,398,static conscious control,f42887_e_116,NA,9,1,0.414096496,1,0,2
45,399,static conscious control,f42887_e_287,NA,10,2,0.563856717,1,0,2
45,400,static conscious control,f42887_e_041,NA,10,2,0.551398599,1,0,2
45,401,static conscious control,f42887_e_019,NA,9,1,0.99496867,1,0,2
45,402,static conscious control,f42887_e_004,NA,9,1,0.502692634,1,0,2
45,403,static conscious control,f42887_e_122,NA,10,2,0.781429331,1,0,2
45,404,static conscious control,f42887_e_244,NA,9,1,0.394954923,1,0,2
45,405,static conscious control,f42887_e_191,NA,9,1,0.421011659,1,0,2
45,406,static conscious control,f42887_e_167,NA,10,2,0.64294816,1,0,2
45,407,static conscious control,f42887_e_082,NA,10,2,1.815333039,1,0,2
45,408,static conscious control,f42887_e_033,NA,10,2,2.076247499,1,0,2
45,409,static conscious control,f42887_e_035,NA,9,1,0.706190462,1,0,2
45,410,static conscious control,f42887_e_135,NA,9,1,0.449743457,1,0,2
45,411,static conscious control,f42887_e_214,NA,9,1,0.4312516,1,0,2
45,412,static conscious control,f42887_e_297,NA,10,2,0.722553093,1,0,2
45,413,static conscious control,f42887_e_010,NA,10,1,0.326151628,0,0,2
45,414,static conscious control,f42887_e_174,NA,9,1,0.490770711,1,0,2
45,415,static conscious control,f42887_e_261,NA,9,1,0.461635834,1,0,2
45,416,static conscious control,f42887_e_233,NA,10,2,0.471555427,1,0,2
45,417,static conscious control,f42887_e_107,NA,10,2,0.58713389,1,0,2
45,418,static conscious control,f42887_e_027,NA,10,2,0.531146694,1,0,2
45,419,static conscious control,f42887_e_020,NA,10,2,0.491451217,1,0,2
45,420,static conscious control,f42887_e_028,NA,10,2,0.42254031,1,0,2
45,421,static conscious control,f42887_e_036,NA,10,2,0.521361149,1,0,2
45,422,static conscious control,f42887_e_245,NA,10,2,0.442569527,1,0,2
45,423,static conscious control,f42887_e_111,NA,9,1,0.660816116,1,0,2
45,424,static conscious control,f42887_e_232,NA,9,1,0.454750217,1,0,2
45,425,static conscious control,f42887_e_238,NA,9,1,0.361577767,1,0,2
45,426,static conscious control,f42887_e_002,NA,9,1,0.37269882,1,0,2
45,427,static conscious control,f42887_e_114,NA,10,2,0.515147642,1,0,2
45,428,static conscious control,f42887_e_289,NA,9,1,0.337462713,1,0,2
45,429,static conscious control,f42887_e_285,NA,10,2,0.531337347,1,0,2
45,430,static conscious control,f42887_e_143,NA,9,1,0.360956976,1,0,2
45,431,static conscious control,f42887_e_051,NA,10,2,0.400980576,1,0,2
45,432,static conscious control,f42887_e_025,NA,10,2,0.540828358,1,0,2
45,433,static conscious control,f42887_e_104,NA,10,2,0.444776196,1,0,2
45,434,static conscious control,f42887_e_131,NA,10,2,0.534643464,1,0,2
45,435,static conscious control,f42887_e_253,NA,10,2,0.51242966,1,0,2
45,436,static conscious control,f42887_e_074,NA,10,2,0.63159291,1,0,2
45,437,static conscious control,f42887_e_021,NA,9,1,0.561274338,1,0,2
45,438,static conscious control,f42887_e_014,NA,10,2,0.54617506,1,0,2
45,439,static conscious control,f42887_e_129,NA,10,2,0.624935269,1,0,2
45,440,static conscious control,f42887_e_000,NA,9,1,0.754797212,1,0,2
45,441,static conscious control,f42887_e_144,NA,9,1,0.510751409,1,0,2
45,442,static conscious control,f42887_e_246,NA,9,1,0.454642294,1,0,2
45,443,static conscious control,f42887_e_136,NA,10,2,0.63230203,1,0,2
45,444,static conscious control,f42887_e_031,NA,9,1,0.417357825,1,0,2
45,445,static conscious control,f42887_e_176,NA,9,1,0.47566459,1,0,2
45,446,static conscious control,f42887_e_049,NA,9,1,0.381289746,1,0,2
45,447,static conscious control,f42887_e_047,NA,9,1,0.382554032,1,0,2
45,448,static conscious control,f42887_e_123,NA,9,1,0.397358777,1,0,2
45,449,static conscious control,f42887_e_275,NA,10,2,0.512668832,1,0,2
45,450,static conscious control,f42887_e_242,NA,10,2,0.52240057,1,0,2
45,451,static conscious control,f42887_e_256,NA,9,1,0.434751791,1,0,2
45,452,static conscious control,f42887_e_023,NA,10,1,0.890671123,0,0,2
45,453,static conscious control,f42887_e_155,NA,9,1,0.402415611,1,0,2
45,454,static conscious control,f42887_e_077,NA,9,1,0.374573945,1,0,2
45,455,static conscious control,f42887_e_225,NA,9,1,0.332358604,1,0,2
45,456,static conscious control,f42887_e_199,NA,9,1,0.375418979,1,0,2
45,457,static conscious control,f42887_e_142,NA,10,2,0.47140054,1,0,2
45,458,static conscious control,f42887_e_257,NA,10,2,0.571039666,1,0,2
45,459,static conscious control,f42887_e_064,NA,10,2,0.504845497,1,0,2
45,460,static conscious control,f42887_e_050,NA,10,2,0.430804046,1,0,2
45,461,static conscious control,f42887_e_241,NA,10,2,0.484643044,1,0,2
45,462,static conscious control,f42887_e_022,NA,9,1,0.742454793,1,0,2
45,463,static conscious control,f42887_e_076,NA,10,2,0.434608723,1,0,2
45,464,static conscious control,f42887_e_119,NA,9,1,0.427422974,1,0,2
45,465,static conscious control,f42887_e_096,NA,9,1,0.412289484,1,0,2
45,466,static conscious control,f42887_e_073,NA,9,1,0.530394653,1,0,2
45,467,static conscious control,f42887_e_079,NA,10,2,0.592591314,1,0,2
45,468,static conscious control,f42887_e_192,NA,10,2,0.532446125,1,0,2
45,469,static conscious control,f42887_e_039,NA,9,1,0.370896163,1,0,2
45,470,static conscious control,f42887_e_053,NA,10,2,0.504637738,1,0,2
45,471,static conscious control,f42887_e_187,NA,10,2,0.602309367,1,0,2
45,472,static conscious control,f42887_e_265,NA,10,2,0.782427697,1,0,2
45,473,static conscious control,f42887_e_230,NA,10,2,0.514516276,1,0,2
45,474,static conscious control,f42887_e_211,NA,10,2,0.452393948,1,0,2
45,475,static conscious control,f42887_e_164,NA,10,2,0.645279547,1,0,2
45,476,static conscious control,f42887_e_065,NA,9,1,0.470177619,1,0,2
45,477,static conscious control,f42887_e_201,NA,9,1,0.57252322,1,0,2
45,478,static conscious control,f42887_e_279,NA,9,1,0.42480203,1,0,2
45,479,static conscious control,f42887_e_018,NA,9,1,0.494734007,1,0,2
45,480,static conscious control,f42887_e_183,NA,9,1,0.432941358,1,0,2
45,481,static conscious control,f42887_e_266,NA,10,2,0.647376427,1,0,2
45,482,static conscious control,f42887_e_145,NA,10,2,0.552429,1,0,2
45,483,static conscious control,f42887_e_273,NA,10,2,4.090283408,1,0,2
45,484,static conscious control,f42887_e_198,NA,9,1,1.297289824,1,0,2
45,485,static conscious control,f42887_e_134,NA,10,2,0.612524427,1,0,2
45,486,static conscious control,f42887_e_162,NA,9,1,0.587365598,1,0,2
45,487,static conscious control,f42887_e_085,NA,9,1,2.370542847,1,0,2
45,488,static conscious control,f42887_e_008,NA,9,1,0.454446975,1,0,2
45,489,static conscious control,f42887_e_283,NA,9,1,0.514372586,1,0,2
45,490,static conscious control,f42887_e_219,NA,9,1,0.354364027,1,0,2
45,491,static conscious control,f42887_e_202,NA,9,1,0.420206746,1,0,2
45,492,static conscious control,f42887_e_272,NA,9,1,0.390139438,1,0,2
45,493,static conscious control,f42887_e_163,NA,9,1,0.394159962,1,0,2
45,494,static conscious control,f42887_e_203,NA,9,1,0.412282331,1,0,2
45,495,static conscious control,f42887_e_099,NA,10,2,0.880540038,1,0,2
45,496,static conscious control,f42887_e_052,NA,10,2,0.500400124,1,0,2
45,497,static conscious control,f42887_e_189,NA,10,2,0.730590719,1,0,2
45,498,static conscious control,f42887_e_258,NA,9,1,0.654342598,1,0,2
45,499,static conscious control,f42887_e_148,NA,10,2,0.670303394,1,0,2
45,500,static conscious control,f42887_e_090,NA,10,2,0.550305684,1,0,2
45,501,static conscious control,f42887_e_137,NA,10,2,0.837424613,1,0,2
45,502,static conscious control,f42887_e_224,NA,9,1,1.352273678,1,0,2
45,503,static conscious control,f42887_e_011,NA,10,2,0.659906701,1,0,2
45,504,static conscious control,f42887_e_184,NA,10,2,0.617365414,1,0,2
45,505,static conscious control,f42887_e_141,NA,9,1,0.622315258,1,0,2
45,506,static conscious control,f42887_e_222,NA,9,1,0.520331682,1,0,2
45,507,static conscious control,f42887_e_094,NA,9,1,0.372230739,1,0,2
45,508,static conscious control,f42887_e_026,NA,9,1,0.454349938,1,0,2
45,509,static conscious control,f42887_e_147,NA,10,2,0.562416706,1,0,2
45,510,static conscious control,f42887_e_009,NA,9,1,0.354243663,1,0,2
45,511,static conscious control,f42887_e_087,NA,9,1,0.397300306,1,0,2
45,512,static conscious control,f42887_e_204,NA,9,1,0.44220968,1,0,2
45,513,static conscious control,f42887_e_160,NA,9,1,0.40993477,1,0,2
45,514,static conscious control,f42887_e_012,NA,9,1,0.470418036,1,0,2
45,515,static conscious control,f42887_e_252,NA,9,1,0.404355427,1,0,2
45,516,static conscious control,f42887_e_048,NA,10,2,0.530215507,1,0,2
45,517,static conscious control,f42887_e_069,NA,10,2,0.53717017,1,0,2
45,518,static conscious control,f42887_e_278,NA,9,1,0.384233216,1,0,2
45,519,static conscious control,f42887_e_029,NA,9,1,0.442224609,1,0,2
45,520,static conscious control,f42887_e_056,NA,9,1,0.3622421,1,0,2
45,521,static conscious control,f42887_e_254,NA,10,2,0.512218479,1,0,2
45,522,static conscious control,f42887_e_161,NA,9,1,0.59981905,1,0,2
45,523,static conscious control,f42887_e_171,NA,9,1,0.464727348,1,0,2
45,524,static conscious control,f42887_e_038,NA,10,2,0.570342676,1,0,2
45,525,static conscious control,f42887_e_197,NA,9,1,0.412199911,1,0,2
45,526,static conscious control,f42887_e_181,NA,9,1,0.914287305,1,0,2
45,527,static conscious control,f42887_e_150,NA,10,2,0.474184458,1,0,2
45,528,static conscious control,f42887_e_105,NA,9,1,0.544246751,1,0,2
45,529,static conscious control,f42887_e_172,NA,10,2,0.499964388,1,0,2
45,530,static conscious control,f42887_e_115,NA,9,1,0.383987201,1,0,2
45,531,static conscious control,f42887_e_153,NA,10,2,0.579783302,1,0,2
45,532,static conscious control,f42887_e_045,NA,10,2,0.497316696,1,0,2
45,533,static conscious control,f42887_e_299,NA,10,2,0.734697394,1,0,2
45,534,static conscious control,f42887_e_240,NA,9,1,0.543701227,1,0,2
45,535,static conscious control,f42887_e_229,NA,9,1,0.804258016,1,0,2
45,536,static conscious control,f42887_e_247,NA,10,2,0.522214893,1,0,2
45,537,static conscious control,f42887_e_221,NA,10,2,0.629908129,1,0,2
45,538,static conscious control,f42887_e_034,NA,10,2,0.40214036,1,0,2
