Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,Block
1,423,bCFS,f42887_e_272,1,9,1,3.550046917,1,2
1,424,bCFS,f42887_e_042,1,9,1,2.448738878,1,2
1,425,bCFS,f42887_e_188,0,9,1,1.788344878,1,2
1,426,bCFS,f42887_e_109,1,9,1,1.476227369,1,2
1,427,bCFS,f42887_e_281,1,10,2,5.371490695,1,2
1,428,bCFS,f42887_e_261,0,9,1,2.322441982,1,2
1,429,bCFS,f42887_e_208,0,10,2,1.524601177,1,2
1,430,bCFS,f42887_e_155,1,9,1,2.479378578,1,2
1,431,bCFS,f42887_e_147,0,9,1,1.590881396,1,2
1,432,bCFS,f42887_e_173,1,10,2,1.933607193,1,2
1,433,bCFS,f42887_e_113,0,10,2,2.158172572,1,2
1,434,bCFS,f42887_e_284,0,10,2,1.841467583,1,2
1,435,bCFS,f42887_e_247,1,10,2,3.182719788,1,2
1,436,bCFS,f42887_e_100,0,10,2,1.216412417,1,2
1,437,bCFS,f42887_e_077,1,10,2,1.761591628,1,2
1,438,bCFS,f42887_e_083,0,9,1,1.737020465,1,2
1,439,bCFS,f42887_e_234,1,9,1,2.064411949,1,2
1,440,bCFS,f42887_e_053,1,10,2,4.696687031,1,2
1,441,bCFS,f42887_e_180,0,9,1,1.337319413,1,2
1,442,bCFS,f42887_e_169,1,9,1,1.79642724,1,2
1,443,bCFS,f42887_e_259,1,10,2,1.741832809,1,2
1,444,bCFS,f42887_e_131,1,10,2,3.383469771,1,2
1,445,bCFS,f42887_e_154,0,10,2,2.852934416,1,2
1,446,bCFS,f42887_e_095,0,9,1,2.63482541,1,2
1,447,bCFS,f42887_e_115,1,9,1,3.294640611,1,2
1,448,bCFS,f42887_e_165,1,9,1,2.270542501,1,2
1,449,bCFS,f42887_e_246,1,10,2,2.181847389,1,2
1,450,bCFS,f42887_e_114,1,9,1,1.398272868,1,2
1,451,bCFS,f42887_e_007,1,10,2,3.749590159,1,2
1,452,bCFS,f42887_e_135,0,10,2,1.795777528,1,2
1,453,bCFS,f42887_e_286,1,10,2,2.842749278,1,2
1,454,bCFS,f42887_e_184,0,10,2,3.669801289,1,2
1,455,bCFS,f42887_e_195,0,9,1,2.700318449,1,2
1,456,bCFS,f42887_e_149,1,10,2,3.699337817,1,2
1,457,bCFS,f42887_e_265,0,10,2,4.034102547,1,2
1,458,bCFS,f42887_e_255,0,9,1,1.890898533,1,2
1,459,bCFS,f42887_e_207,0,9,1,5.140561937,1,2
1,460,bCFS,f42887_e_223,1,9,1,1.870345069,1,2
1,461,bCFS,f42887_e_074,1,10,2,2.220199031,1,2
1,462,bCFS,f42887_e_086,0,9,1,1.925877834,1,2
1,463,bCFS,f42887_e_097,0,9,1,1.940268836,1,2
1,464,bCFS,f42887_e_047,0,10,2,1.468736247,1,2
1,465,bCFS,f42887_e_016,1,10,2,3.701542917,1,2
1,466,bCFS,f42887_e_282,0,9,1,1.55368922,1,2
1,467,bCFS,f42887_e_275,0,9,1,2.431650749,1,2
1,468,bCFS,f42887_e_161,1,9,1,2.130562475,1,2
1,469,bCFS,f42887_e_197,1,10,2,1.584787979,1,2
1,470,bCFS,f42887_e_088,1,10,2,2.790586989,1,2
1,471,bCFS,f42887_e_279,1,9,1,2.169909989,1,2
1,472,bCFS,f42887_e_093,0,10,2,2.229460764,1,2
1,473,bCFS,f42887_e_070,0,9,1,2.426944151,1,2
1,474,bCFS,f42887_e_063,0,10,2,1.718434484,1,2
1,475,bCFS,f42887_e_038,1,10,2,3.497978243,1,2
1,476,bCFS,f42887_e_266,1,9,1,1.517059049,1,2
1,477,bCFS,f42887_e_005,0,9,1,2.821067138,1,2
1,478,bCFS,f42887_e_071,1,9,1,2.317503366,1,2
1,479,bCFS,f42887_e_183,0,10,2,2.154279901,1,2
1,480,bCFS,f42887_e_299,0,10,1,1.253825414,0,2
1,481,bCFS,f42887_e_227,0,9,1,2.349641228,1,2
1,482,bCFS,f42887_e_087,1,10,2,3.138143791,1,2
1,483,bCFS,f42887_e_152,1,10,2,1.962611573,1,2
1,484,bCFS,f42887_e_226,0,9,1,1.870136688,1,2
1,485,bCFS,f42887_e_117,0,9,1,2.208690522,1,2
1,486,bCFS,f42887_e_036,1,9,1,2.424945564,1,2
1,487,bCFS,f42887_e_280,1,10,2,2.250661763,1,2
1,488,bCFS,f42887_e_267,1,9,1,1.304765412,1,2
1,489,bCFS,f42887_e_089,1,9,1,1.440110995,1,2
1,490,bCFS,f42887_e_029,0,9,1,1.895694394,1,2
1,491,bCFS,f42887_e_253,0,10,2,1.655476533,1,2
1,492,bCFS,f42887_e_039,0,10,2,1.701951592,1,2
1,493,bCFS,f42887_e_140,1,9,1,1.843588709,1,2
1,494,bCFS,f42887_e_021,1,9,1,1.891873878,1,2
1,495,bCFS,f42887_e_062,0,10,2,2.130030949,1,2
1,496,bCFS,f42887_e_239,0,9,1,1.974573543,1,2
1,497,bCFS,f42887_e_235,1,9,1,1.435962669,1,2
1,498,bCFS,f42887_e_124,1,9,1,1.550646555,1,2
1,499,bCFS,f42887_e_050,1,9,1,2.106757964,1,2
1,500,bCFS,f42887_e_193,0,9,1,2.324978003,1,2
1,501,bCFS,f42887_e_293,0,9,1,1.813277442,1,2
1,502,bCFS,f42887_e_181,1,9,1,3.266535066,1,2
1,503,bCFS,f42887_e_172,1,9,1,1.474125525,1,2
1,504,bCFS,f42887_e_006,0,10,2,1.3997617,1,2
1,505,bCFS,f42887_e_136,0,9,1,1.749676,1,2
1,506,bCFS,f42887_e_244,0,10,1,1.645444104,0,2
1,507,bCFS,f42887_e_107,1,10,2,2.238655629,1,2
1,508,bCFS,f42887_e_182,1,9,1,1.386261447,1,2
1,509,bCFS,f42887_e_027,1,9,1,1.654879072,1,2
1,510,bCFS,f42887_e_167,0,10,2,1.81195096,1,2
1,511,bCFS,f42887_e_048,1,9,1,1.471045227,1,2
1,512,bCFS,f42887_e_194,1,9,1,1.487542737,1,2
1,513,bCFS,f42887_e_251,1,10,2,1.877032215,1,2
1,514,bCFS,f42887_e_273,1,9,1,1.790473779,1,2
1,515,bCFS,f42887_e_058,0,10,2,1.897862794,1,2
1,516,bCFS,f42887_e_137,0,9,1,2.664966552,1,2
1,517,bCFS,f42887_e_122,1,10,2,4.333596867,1,2
1,518,bCFS,f42887_e_278,1,9,1,2.580478547,1,2
1,519,bCFS,f42887_e_129,1,9,1,2.115464845,1,2
1,520,bCFS,f42887_e_204,0,9,1,1.866727957,1,2
1,521,bCFS,f42887_e_118,1,10,2,2.03328271,1,2
1,522,bCFS,f42887_e_049,1,9,1,1.92724879,1,2
1,523,bCFS,f42887_e_203,0,10,2,1.848605391,1,2
1,524,bCFS,f42887_e_191,0,10,2,2.108281319,1,2
1,525,bCFS,f42887_e_211,1,9,1,1.472892971,1,2
1,526,bCFS,f42887_e_031,1,9,1,1.551470124,1,2
1,527,bCFS,f42887_e_256,1,9,1,1.412754376,1,2
1,528,bCFS,f42887_e_096,0,9,1,1.257059665,1,2
1,529,bCFS,f42887_e_283,1,9,1,1.335339799,1,2
1,530,bCFS,f42887_e_238,0,9,1,1.852605673,1,2
1,531,bCFS,f42887_e_130,0,10,2,2.806944231,1,2
1,532,bCFS,f42887_e_269,1,10,2,3.162781512,1,2
1,533,bCFS,f42887_e_199,0,9,1,4.863461983,1,2
1,534,bCFS,f42887_e_166,1,9,1,2.563029951,1,2
1,535,bCFS,f42887_e_213,0,9,1,2.542234827,1,2
1,536,bCFS,f42887_e_080,0,10,2,3.780569488,1,2
1,537,bCFS,f42887_e_020,1,9,1,1.7031913,1,2
1,538,bCFS,f42887_e_068,0,9,1,2.083135709,1,2
1,539,bCFS,f42887_e_198,1,10,2,1.630493585,1,2
1,540,bCFS,f42887_e_212,0,10,2,1.585262278,1,2
1,541,bCFS,f42887_e_151,1,9,1,1.747170147,1,2
1,542,bCFS,f42887_e_061,0,9,1,2.758279624,1,2
1,543,bCFS,f42887_e_175,0,9,1,1.305769992,1,2
1,544,bCFS,f42887_e_098,0,10,2,3.108485345,1,2
1,545,bCFS,f42887_e_009,0,10,2,2.715103508,1,2
1,546,bCFS,f42887_e_190,1,9,1,1.873391155,1,2
1,547,bCFS,f42887_e_206,1,10,2,1.383278185,1,2
1,548,bCFS,f42887_e_066,0,9,1,1.544151616,1,2
1,549,bCFS,f42887_e_112,1,10,2,2.326993073,1,2
1,550,bCFS,f42887_e_145,1,9,1,1.857006543,1,2
1,551,bCFS,f42887_e_264,0,9,1,1.791137176,1,2
1,552,bCFS,f42887_e_158,0,9,1,1.439558632,1,2
1,553,bCFS,f42887_e_289,0,9,1,1.337084907,1,2
1,554,bCFS,f42887_e_276,0,10,2,1.688408107,1,2
1,555,bCFS,f42887_e_148,0,10,2,1.831671214,1,2
1,556,bCFS,f42887_e_254,0,9,1,1.329406865,1,2
1,557,bCFS,f42887_e_054,0,10,1,1.574780431,0,2
1,558,bCFS,f42887_e_023,0,9,1,1.501536261,1,2
1,559,bCFS,f42887_e_041,1,9,1,2.051195031,1,2
1,560,bCFS,f42887_e_104,0,10,2,1.366437313,1,2
1,561,bCFS,f42887_e_134,1,10,2,2.914087544,1,2
1,562,bCFS,f42887_e_079,1,9,1,1.814796442,1,2
1,563,bCFS,f42887_e_046,0,10,2,1.953390894,1,2
1,564,bCFS,f42887_e_067,1,9,1,1.904660351,1,2
1,565,bCFS,f42887_e_160,0,10,2,1.574228067,1,2
1,566,bCFS,f42887_e_106,1,9,1,1.901304804,1,2
1,567,bCFS,f42887_e_003,0,9,1,1.907563681,1,2
1,568,bCFS,f42887_e_298,0,10,2,1.605339889,1,2
1,569,bCFS,f42887_e_252,1,10,2,1.586939274,1,2
1,570,bCFS,f42887_e_156,0,9,1,2.24401225,1,2
1,571,bCFS,f42887_e_290,0,9,1,1.891041601,1,2
1,572,bCFS,f42887_e_000,1,10,2,3.197275939,1,2
1,573,bCFS,f42887_e_201,1,9,1,1.239589609,1,2
1,574,bCFS,f42887_e_185,1,9,1,1.47839297,1,2
1,575,bCFS,f42887_e_105,1,9,1,1.538441059,1,2
1,576,bCFS,f42887_e_085,1,9,1,2.327504383,1,2
1,577,bCFS,f42887_e_043,0,10,2,1.742958996,1,2
1,578,bCFS,f42887_e_159,0,10,2,3.176386577,1,2
1,579,bCFS,f42887_e_258,1,9,1,1.526396359,1,2
1,580,bCFS,f42887_e_177,0,9,1,3.063956,1,2
1,581,bCFS,f42887_e_025,1,9,1,4.907884338,1,2
1,582,bCFS,f42887_e_010,0,10,2,2.017390747,1,2
1,583,bCFS,f42887_e_018,0,10,2,1.745220079,1,2
1,584,bCFS,f42887_e_008,1,10,2,2.220849676,1,2
1,585,bCFS,f42887_e_220,1,10,2,1.442662878,1,2
1,586,bCFS,f42887_e_064,0,9,1,1.662760518,1,2
1,587,bCFS,f42887_e_141,0,9,1,2.447779395,1,2
1,588,bCFS,f42887_e_150,0,10,2,1.678434149,1,2
1,589,bCFS,f42887_e_218,1,10,2,2.32277508,1,2
1,590,bCFS,f42887_e_229,0,10,2,1.825083593,1,2
1,591,bCFS,f42887_e_241,0,10,2,2.897931218,1,2
1,592,bCFS,f42887_e_143,0,9,1,1.792888815,1,2
1,593,bCFS,f42887_e_260,1,9,1,1.431807812,1,2
1,594,bCFS,f42887_e_248,0,10,2,1.772426789,1,2
1,595,bCFS,f42887_e_032,0,10,2,1.650164076,1,2
1,596,bCFS,f42887_e_231,1,9,1,2.645039784,1,2
1,597,bCFS,f42887_e_171,1,9,1,3.114394019,1,2
1,598,bCFS,f42887_e_120,0,10,2,4.294617284,1,2
1,599,bCFS,f42887_e_292,1,9,1,1.951508939,1,2
1,600,bCFS,f42887_e_076,0,9,1,2.85347154,1,2
2,1,bCFS,f42887_e_002,1,9,2,0.692016771,0,1
2,2,bCFS,f42887_e_167,0,9,1,1.12780394,1,1
2,3,bCFS,f42887_e_191,1,9,2,0.902856167,0,1
2,4,bCFS,f42887_e_025,0,10,2,0.847693479,1,1
2,5,bCFS,f42887_e_028,1,9,2,0.676614873,0,1
2,6,bCFS,f42887_e_244,1,10,2,0.787974694,1,1
2,7,bCFS,f42887_e_082,0,9,2,0.657553231,0,1
2,8,bCFS,f42887_e_157,1,10,2,0.737637754,1,1
2,9,bCFS,f42887_e_222,0,10,2,1.567865732,1,1
2,10,bCFS,f42887_e_257,0,10,2,0.889383199,1,1
2,11,bCFS,f42887_e_123,0,10,2,1.217557374,1,1
2,12,bCFS,f42887_e_202,0,10,2,1.217569504,1,1
2,13,bCFS,f42887_e_283,0,10,2,1.280423656,1,1
2,14,bCFS,f42887_e_060,0,9,1,2.83906492,1,1
2,15,bCFS,f42887_e_180,0,9,1,2.191043442,1,1
2,16,bCFS,f42887_e_214,1,9,1,2.736472371,1,1
2,17,bCFS,f42887_e_072,0,10,2,1.517477785,1,1
2,18,bCFS,f42887_e_269,1,10,2,2.247591403,1,1
2,19,bCFS,f42887_e_125,0,9,1,2.387751135,1,1
2,20,bCFS,f42887_e_198,0,10,2,1.717780218,1,1
2,21,bCFS,f42887_e_081,1,10,2,1.878037902,1,1
2,22,bCFS,f42887_e_005,1,9,1,3.937581895,1,1
2,23,bCFS,f42887_e_281,0,9,2,1.670183964,0,1
2,24,bCFS,f42887_e_208,1,10,2,1.280243576,1,1
2,25,bCFS,f42887_e_009,0,10,2,1.507854281,1,1
2,26,bCFS,f42887_e_159,0,9,1,1.897525016,1,1
2,27,bCFS,f42887_e_219,1,10,2,1.04790043,1,1
2,28,bCFS,f42887_e_018,0,9,1,2.137973279,1,1
2,29,bCFS,f42887_e_299,0,10,2,1.517776984,1,1
2,30,bCFS,f42887_e_296,0,10,2,1.552733797,1,1
2,31,bCFS,f42887_e_216,0,9,1,2.387529068,1,1
2,32,bCFS,f42887_e_100,0,9,1,1.596673419,1,1
2,33,bCFS,f42887_e_115,0,9,1,3.387680223,1,1
2,34,bCFS,f42887_e_056,0,9,1,1.697824712,1,1
2,35,bCFS,f42887_e_036,1,10,2,2.087419248,1,1
2,36,bCFS,f42887_e_064,0,9,2,3.337654611,0,1
2,37,bCFS,f42887_e_258,1,9,1,1.812879111,1,1
2,38,bCFS,f42887_e_172,1,9,2,1.597697289,0,1
2,39,bCFS,f42887_e_158,1,10,2,1.357801392,1,1
2,40,bCFS,f42887_e_213,0,9,1,1.827815105,1,1
2,41,bCFS,f42887_e_094,1,9,1,3.197537177,1,1
2,42,bCFS,f42887_e_242,1,9,1,5.246862067,1,1
2,43,bCFS,f42887_e_086,1,9,1,1.682441164,1,1
2,44,bCFS,f42887_e_212,1,10,2,2.107688571,1,1
2,45,bCFS,f42887_e_275,1,10,2,1.568026529,1,1
2,46,bCFS,f42887_e_274,1,9,1,2.997614496,1,1
2,47,bCFS,f42887_e_223,0,10,2,1.280668426,1,1
2,48,bCFS,f42887_e_228,1,9,1,2.38772501,1,1
2,49,bCFS,f42887_e_292,1,9,1,4.672639758,1,1
2,50,bCFS,f42887_e_112,0,9,1,2.201656915,1,1
2,51,bCFS,f42887_e_026,1,10,2,1.977716217,1,1
2,52,bCFS,f42887_e_152,0,9,1,1.767881097,1,1
2,53,bCFS,f42887_e_099,0,9,1,1.367833573,1,1
2,54,bCFS,f42887_e_085,1,10,2,1.292855026,1,1
2,55,bCFS,f42887_e_156,1,10,2,1.387770418,1,1
2,56,bCFS,f42887_e_264,0,10,1,3.53748492,0,1
2,57,bCFS,f42887_e_029,1,9,2,1.977632553,0,1
2,58,bCFS,f42887_e_140,1,10,1,1.607301509,0,1
2,59,bCFS,f42887_e_268,1,9,1,1.799450308,1,1
2,60,bCFS,f42887_e_134,0,9,1,5.23621687,1,1
2,61,bCFS,f42887_e_160,1,9,1,1.956539034,1,1
2,62,bCFS,f42887_e_103,0,10,2,3.879224745,1,1
2,63,bCFS,f42887_e_295,0,9,1,2.579154424,1,1
2,64,bCFS,f42887_e_253,1,10,1,1.457730076,0,1
2,65,bCFS,f42887_e_207,1,9,1,3.687711978,1,1
2,66,bCFS,f42887_e_153,0,10,2,1.79946617,1,1
2,67,bCFS,f42887_e_045,0,10,2,4.846297632,1,1
2,68,bCFS,f42887_e_193,1,9,1,3.893061604,1,1
2,69,bCFS,f42887_e_243,0,10,2,4.077875987,1,1
2,70,bCFS,f42887_e_046,1,10,2,3.112681335,1,1
2,71,bCFS,f42887_e_218,1,9,1,2.547562509,1,1
2,72,bCFS,f42887_e_195,1,9,1,2.237750808,1,1
2,73,bCFS,f42887_e_135,0,10,2,1.636579454,1,1
2,74,bCFS,f42887_e_298,0,10,2,2.320553935,1,1
2,75,bCFS,f42887_e_175,0,10,2,1.596514489,1,1
2,76,bCFS,f42887_e_037,0,9,1,3.196590128,1,1
2,77,bCFS,f42887_e_077,0,9,1,4.237589079,1,1
2,78,bCFS,f42887_e_270,0,10,2,2.060849333,1,1
2,79,bCFS,f42887_e_074,0,9,1,4.838090191,1,1
2,80,bCFS,f42887_e_271,1,10,2,2.416376876,1,1
2,81,bCFS,f42887_e_273,0,10,2,1.682373984,1,1
2,82,bCFS,f42887_e_097,1,10,2,1.327908255,1,1
2,83,bCFS,f42887_e_179,0,10,1,2.407523763,0,1
2,84,bCFS,f42887_e_137,0,10,2,2.557817068,1,1
2,85,bCFS,f42887_e_262,1,10,2,1.327801887,1,1
2,86,bCFS,f42887_e_020,0,9,1,2.916330379,1,1
2,87,bCFS,f42887_e_052,0,9,1,3.66751139,1,1
2,88,bCFS,f42887_e_138,1,9,1,2.416384963,1,1
2,89,bCFS,f42887_e_108,0,9,1,1.68257428,1,1
2,90,bCFS,f42887_e_090,1,10,2,1.36777448,1,1
2,91,bCFS,f42887_e_102,1,10,2,1.347871536,1,1
2,92,bCFS,f42887_e_217,1,10,2,1.367877427,1,1
2,93,bCFS,f42887_e_278,1,9,1,2.127776881,1,1
2,94,bCFS,f42887_e_261,0,10,2,1.597958854,1,1
2,95,bCFS,f42887_e_022,0,9,1,3.707817705,1,1
2,96,bCFS,f42887_e_121,1,9,1,1.942764691,1,1
2,97,bCFS,f42887_e_080,1,9,1,1.887342302,1,1
2,98,bCFS,f42887_e_049,0,10,2,2.527734831,1,1
2,99,bCFS,f42887_e_215,1,10,2,1.237777556,1,1
2,100,bCFS,f42887_e_128,1,10,2,1.216512977,1,1
2,101,bCFS,f42887_e_170,0,9,1,3.737087875,1,1
2,102,bCFS,f42887_e_209,0,10,2,1.670761212,1,1
2,103,bCFS,f42887_e_235,1,10,2,1.177629257,1,1
2,104,bCFS,f42887_e_239,0,9,1,1.647561794,1,1
2,105,bCFS,f42887_e_287,1,9,1,1.847450885,1,1
2,106,bCFS,f42887_e_095,0,10,2,2.060294478,1,1
2,107,bCFS,f42887_e_079,0,10,2,2.237523766,1,1
2,108,bCFS,f42887_e_186,0,9,1,1.847681349,1,1
2,109,bCFS,f42887_e_087,1,10,2,1.996635413,1,1
2,110,bCFS,f42887_e_289,0,10,2,1.67005147,1,1
2,111,bCFS,f42887_e_131,1,9,1,1.697589583,1,1
2,112,bCFS,f42887_e_068,0,10,2,1.567783935,1,1
2,113,bCFS,f42887_e_291,1,9,2,0.937863366,0,1
2,114,bCFS,f42887_e_189,1,10,2,1.95789476,1,1
2,115,bCFS,f42887_e_178,1,9,1,3.386387323,1,1
2,116,bCFS,f42887_e_084,0,9,1,1.757494978,1,1
2,117,bCFS,f42887_e_256,0,10,2,2.320678031,1,1
2,118,bCFS,f42887_e_169,0,9,1,1.617771292,1,1
2,119,bCFS,f42887_e_058,0,10,2,1.957604891,1,1
2,120,bCFS,f42887_e_073,1,10,2,1.327898613,1,1
2,121,bCFS,f42887_e_241,0,9,1,1.846381607,1,1
2,122,bCFS,f42887_e_075,1,9,1,3.490619867,1,1
2,123,bCFS,f42887_e_210,0,9,1,1.827658041,1,1
2,124,bCFS,f42887_e_023,0,10,2,1.800783018,1,1
2,125,bCFS,f42887_e_093,0,9,1,2.127839085,1,1
2,126,bCFS,f42887_e_043,1,9,1,1.827622896,1,1
2,127,bCFS,f42887_e_204,1,10,2,1.847927675,1,1
2,128,bCFS,f42887_e_092,1,9,1,1.800397356,1,1
2,129,bCFS,f42887_e_147,1,10,2,1.30779102,1,1
2,130,bCFS,f42887_e_249,0,9,1,1.929291101,1,1
2,131,bCFS,f42887_e_265,1,10,2,1.279592928,1,1
2,132,bCFS,f42887_e_227,0,10,2,2.190501649,1,1
2,133,bCFS,f42887_e_188,0,9,1,1.727737133,1,1
2,134,bCFS,f42887_e_162,1,9,2,2.579035927,0,1
2,135,bCFS,f42887_e_139,1,9,1,1.697420079,1,1
2,136,bCFS,f42887_e_276,0,10,2,3.242412339,1,1
2,137,bCFS,f42887_e_062,0,10,2,1.497429907,1,1
2,138,bCFS,f42887_e_279,0,9,1,3.5874701,1,1
2,139,bCFS,f42887_e_024,1,9,1,3.557509782,1,1
2,140,bCFS,f42887_e_016,0,10,2,1.82769754,1,1
2,141,bCFS,f42887_e_166,1,9,1,1.681599551,1,1
2,142,bCFS,f42887_e_266,1,9,1,1.607722627,1,1
2,143,bCFS,f42887_e_145,1,9,1,2.087759501,1,1
2,144,bCFS,f42887_e_164,1,10,2,2.367760795,1,1
2,145,bCFS,f42887_e_233,1,9,1,2.449049577,1,1
2,146,bCFS,f42887_e_206,0,9,1,1.717571836,1,1
2,147,bCFS,f42887_e_181,1,9,1,4.022693393,1,1
2,148,bCFS,f42887_e_161,1,9,1,2.397856094,1,1
2,149,bCFS,f42887_e_034,1,9,1,1.737795439,1,1
2,150,bCFS,f42887_e_105,1,10,2,2.02637273,1,1
2,151,bCFS,f42887_e_250,0,10,2,1.647795057,1,1
2,152,bCFS,f42887_e_277,0,10,2,1.942460205,1,1
2,153,bCFS,f42887_e_220,0,9,1,1.568051099,1,1
2,154,bCFS,f42887_e_000,1,9,2,1.337607025,0,1
2,155,bCFS,f42887_e_176,0,9,1,1.757783602,1,1
2,156,bCFS,f42887_e_057,0,10,2,1.79926774,1,1
2,157,bCFS,f42887_e_039,0,10,2,2.086632996,1,1
2,158,bCFS,f42887_e_141,1,9,1,1.907925753,1,1
2,159,bCFS,f42887_e_096,0,10,2,1.627684353,1,1
2,160,bCFS,f42887_e_184,1,9,1,1.636388178,1,1
2,161,bCFS,f42887_e_053,1,9,1,2.137703938,1,1
2,162,bCFS,f42887_e_196,0,9,1,1.567705869,1,1
2,163,bCFS,f42887_e_132,1,9,1,1.588006916,1,1
2,164,bCFS,f42887_e_263,1,10,2,1.567815348,1,1
2,165,bCFS,f42887_e_004,1,9,1,2.117734436,1,1
2,166,bCFS,f42887_e_282,1,10,2,1.647783549,1,1
2,167,bCFS,f42887_e_238,0,9,1,2.060462738,1,1
2,168,bCFS,f42887_e_031,0,10,2,1.327972946,1,1
2,169,bCFS,f42887_e_245,0,9,1,2.332796517,1,1
2,170,bCFS,f42887_e_065,0,10,2,3.077477884,1,1
2,171,bCFS,f42887_e_014,0,9,1,2.237814878,1,1
2,172,bCFS,f42887_e_293,0,9,1,1.58657468,1,1
2,173,bCFS,f42887_e_027,1,9,1,2.202557932,1,1
2,174,bCFS,f42887_e_197,0,10,2,1.367734981,1,1
2,175,bCFS,f42887_e_297,1,10,2,0.986612251,1,1
2,176,bCFS,f42887_e_144,1,10,2,1.307871573,1,1
2,177,bCFS,f42887_e_061,1,9,1,1.670773964,1,1
2,178,bCFS,f42887_e_017,1,9,1,2.757355642,1,1
2,179,bCFS,f42887_e_149,0,9,1,1.766392256,1,1
2,180,bCFS,f42887_e_019,1,9,1,2.217479931,1,1
2,181,bCFS,f42887_e_151,1,9,1,4.009345454,1,1
2,182,bCFS,f42887_e_042,0,10,2,2.087350824,1,1
2,183,bCFS,f42887_e_203,1,10,2,1.697605756,1,1
2,184,bCFS,f42887_e_035,0,9,1,1.63658723,1,1
2,185,bCFS,f42887_e_006,1,10,2,1.477703932,1,1
2,186,bCFS,f42887_e_199,0,10,2,1.587463879,1,1
2,187,bCFS,f42887_e_252,1,10,2,1.477711396,1,1
2,188,bCFS,f42887_e_069,1,9,1,1.756723654,1,1
2,189,bCFS,f42887_e_192,1,10,2,1.410535967,1,1
2,190,bCFS,f42887_e_246,0,9,1,1.552812174,1,1
2,191,bCFS,f42887_e_272,0,10,2,1.326405418,1,1
2,192,bCFS,f42887_e_260,0,9,1,1.337820694,1,1
2,193,bCFS,f42887_e_083,0,10,2,1.437471017,1,1
2,194,bCFS,f42887_e_119,0,9,1,1.67047321,1,1
2,195,bCFS,f42887_e_088,1,10,2,1.367699214,1,1
2,196,bCFS,f42887_e_168,1,9,1,1.867604198,1,1
2,197,bCFS,f42887_e_284,0,10,2,1.337638749,1,1
2,198,bCFS,f42887_e_106,0,10,2,1.292847561,1,1
2,199,bCFS,f42887_e_129,0,9,1,2.257913763,1,1
2,200,bCFS,f42887_e_011,1,9,2,1.020469618,0,1
2,201,bCFS,f42887_e_205,0,9,1,2.146863404,1,1
2,202,bCFS,f42887_e_054,0,9,1,1.327835477,1,1
2,203,bCFS,f42887_e_089,0,10,2,1.020923703,1,1
2,204,bCFS,f42887_e_173,0,9,1,1.237814567,1,1
2,205,bCFS,f42887_e_032,1,9,1,1.516549398,1,1
2,206,bCFS,f42887_e_109,1,9,1,1.812536681,1,1
2,207,bCFS,f42887_e_290,0,10,2,1.487544215,1,1
2,208,bCFS,f42887_e_107,0,9,1,1.929365434,1,1
2,209,bCFS,f42887_e_050,1,9,1,1.36789982,1,1
2,210,bCFS,f42887_e_124,0,9,1,1.422607801,1,1
2,211,bCFS,f42887_e_194,1,9,2,1.387667471,0,1
2,212,bCFS,f42887_e_111,0,10,2,1.76783009,1,1
2,213,bCFS,f42887_e_229,0,10,2,1.387669026,1,1
2,214,bCFS,f42887_e_127,1,10,2,2.287453585,1,1
2,215,bCFS,f42887_e_288,1,10,2,2.276357413,1,1
2,216,bCFS,f42887_e_171,1,10,2,1.410551518,1,1
2,217,bCFS,f42887_e_110,1,10,2,1.280426144,1,1
2,218,bCFS,f42887_e_280,0,9,2,1.256589139,0,1
2,219,bCFS,f42887_e_071,1,9,1,3.54640739,1,1
2,220,bCFS,f42887_e_136,1,9,1,1.930453062,1,1
2,221,bCFS,f42887_e_047,1,10,2,2.087941136,1,1
2,222,bCFS,f42887_e_038,1,10,2,1.327814639,1,1
2,223,bCFS,f42887_e_044,0,10,2,1.907710218,1,1
2,224,bCFS,f42887_e_048,1,10,2,1.507830643,1,1
2,225,bCFS,f42887_e_234,1,9,2,1.777404453,0,1
2,226,bCFS,f42887_e_021,0,10,2,1.327378903,1,1
2,227,bCFS,f42887_e_114,0,10,2,2.237490176,1,1
2,228,bCFS,f42887_e_051,0,9,1,1.476448043,1,1
2,229,bCFS,f42887_e_143,1,9,1,1.477790395,1,1
2,230,bCFS,f42887_e_240,0,10,2,1.977653392,1,1
2,231,bCFS,f42887_e_286,1,10,2,1.477780442,1,1
2,232,bCFS,f42887_e_118,0,10,2,1.247995103,1,1
2,233,bCFS,f42887_e_078,1,9,1,2.257727774,1,1
2,234,bCFS,f42887_e_255,0,9,1,1.930503136,1,1
2,235,bCFS,f42887_e_201,1,10,2,2.267911732,1,1
2,236,bCFS,f42887_e_030,1,9,1,3.327636737,1,1
2,237,bCFS,f42887_e_236,0,9,1,1.726582014,1,1
2,238,bCFS,f42887_e_015,0,9,1,1.41063456,1,1
2,239,bCFS,f42887_e_122,1,9,1,1.907430613,1,1
2,240,bCFS,f42887_e_117,1,9,1,1.907668541,1,1
2,241,bCFS,f42887_e_187,0,10,2,1.717574325,1,1
2,242,bCFS,f42887_e_001,0,9,1,1.567595458,1,1
2,243,bCFS,f42887_e_070,1,9,1,1.66918342,1,1
2,244,bCFS,f42887_e_185,1,9,1,1.55173512,1,1
2,245,bCFS,f42887_e_055,0,10,2,1.587761212,1,1
